participant,block,trial,screenID,condition,stepID,position,initial_item,final_item,npl_items,answer,acc,rt,updPos
21,1,8,retrieval,kr,6,3,입,극,"연,넘,정,며,년,장",려,FALSE,2656.4000000953674,yes
21,1,8,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,9,memory,kr,1,0,뒤,NA,NA,NULL,NA,NA,NA
21,1,9,memory,kr,2,1,움,NA,NA,NULL,NA,NA,NA
21,1,9,memory,kr,3,2,렌,NA,NA,NULL,NA,NA,NA
21,1,9,memory,kr,4,3,밟,NA,NA,NULL,NA,NA,NA
21,1,9,memory,kr,5,4,콤,NA,NA,NULL,NA,NA,NA
21,1,9,memory,kr,6,5,상,NA,NA,NULL,NA,NA,NA
21,1,9,updating,kr,1,5,상,익,NA,NULL,NA,NA,yes
21,1,9,updating,kr,2,2,렌,조,NA,NULL,NA,NA,yes
21,1,9,updating,kr,3,4,콤,묻,NA,NULL,NA,NA,yes
21,1,9,retrieval,kr,1,4,콤,묻,"옮,격,비,나,력,칙",묻,TRUE,9535.600000023842,yes
21,1,9,retrieval,kr,2,1,움,움,"옮,격,비,나,력,칙",움,TRUE,14168.199999928474,no
21,1,9,retrieval,kr,3,5,상,익,"옮,격,비,나,력,칙",상,FALSE,12707.700000047684,yes
21,1,9,retrieval,kr,4,2,렌,조,"옮,격,비,나,력,칙",렌,FALSE,3714.600000023842,yes
21,1,9,retrieval,kr,5,3,밟,밟,"옮,격,비,나,력,칙",옮,FALSE,1081.7999999523163,no
21,1,9,retrieval,kr,6,0,뒤,뒤,"옮,격,비,나,력,칙",익,FALSE,3623.7999999523163,no
21,1,9,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,10,memory,kr,1,0,좋,NA,NA,NULL,NA,NA,NA
21,1,10,memory,kr,2,1,사,NA,NA,NULL,NA,NA,NA
21,1,10,memory,kr,3,2,검,NA,NA,NULL,NA,NA,NA
21,1,10,memory,kr,4,3,추,NA,NA,NULL,NA,NA,NA
21,1,10,memory,kr,5,4,참,NA,NA,NULL,NA,NA,NA
21,1,10,memory,kr,6,5,획,NA,NA,NULL,NA,NA,NA
21,1,10,updating,kr,1,1,사,배,NA,NULL,NA,NA,yes
21,1,10,updating,kr,2,5,획,스,NA,NULL,NA,NA,yes
21,1,10,updating,kr,3,4,참,야,NA,NULL,NA,NA,yes
21,1,10,retrieval,kr,1,2,검,검,"섬,례,람,순,지,러",추,FALSE,6485.099999904633,no
21,1,10,retrieval,kr,2,4,참,야,"섬,례,람,순,지,러",참,FALSE,12689.800000071526,yes
21,1,10,retrieval,kr,3,3,추,추,"섬,례,람,순,지,러",검,FALSE,5233.100000023842,no
21,1,10,retrieval,kr,4,0,좋,좋,"섬,례,람,순,지,러",사,FALSE,4046.600000023842,no
21,1,10,retrieval,kr,5,5,획,스,"섬,례,람,순,지,러",스,TRUE,1484.7999999523163,yes
21,1,10,retrieval,kr,6,1,사,배,"섬,례,람,순,지,러",좋,FALSE,4870.600000023842,yes
21,1,10,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,11,memory,kr,1,0,영,NA,NA,NULL,NA,NA,NA
21,1,11,memory,kr,2,1,건,NA,NA,NULL,NA,NA,NA
21,1,11,memory,kr,3,2,현,NA,NA,NULL,NA,NA,NA
21,1,11,memory,kr,4,3,양,NA,NA,NULL,NA,NA,NA
21,1,11,memory,kr,5,4,쇄,NA,NA,NULL,NA,NA,NA
21,1,11,memory,kr,6,5,주,NA,NA,NULL,NA,NA,NA
21,1,11,updating,kr,1,0,영,략,NA,NULL,NA,NA,yes
21,1,11,updating,kr,2,4,쇄,승,NA,NULL,NA,NA,yes
21,1,11,updating,kr,3,1,건,치,NA,NULL,NA,NA,yes
21,1,11,retrieval,kr,1,2,현,현,"경,었,수,어,암,소",략,FALSE,7073.600000023842,no
21,1,11,retrieval,kr,2,4,쇄,승,"경,었,수,어,암,소",주,FALSE,16865.100000023842,yes
21,1,11,retrieval,kr,3,1,건,치,"경,었,수,어,암,소",치,TRUE,1045.3000000715256,yes
21,1,11,retrieval,kr,4,0,영,략,"경,었,수,어,암,소",주,FALSE,5030.099999904633,yes
21,1,11,retrieval,kr,5,3,양,양,"경,었,수,어,암,소",양,TRUE,1847.1000000238419,no
21,1,11,retrieval,kr,6,5,주,주,"경,었,수,어,암,소",수,FALSE,1422.5,no
21,1,11,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,12,memory,kr,1,0,집,NA,NA,NULL,NA,NA,NA
21,1,12,memory,kr,2,1,축,NA,NA,NULL,NA,NA,NA
21,1,12,memory,kr,3,2,능,NA,NA,NULL,NA,NA,NA
21,1,12,memory,kr,4,3,재,NA,NA,NULL,NA,NA,NA
21,1,12,memory,kr,5,4,빛,NA,NA,NULL,NA,NA,NA
21,1,12,memory,kr,6,5,월,NA,NA,NULL,NA,NA,NA
21,1,12,updating,kr,1,5,월,응,NA,NULL,NA,NA,yes
21,1,12,updating,kr,2,2,능,듣,NA,NULL,NA,NA,yes
21,1,12,updating,kr,3,3,재,흉,NA,NULL,NA,NA,yes
21,1,12,retrieval,kr,1,3,재,흉,"천,당,숙,별,생,름",별,FALSE,9610.700000047684,yes
21,1,12,retrieval,kr,2,2,능,듣,"천,당,숙,별,생,름",듣,TRUE,5257.300000071526,yes
21,1,12,retrieval,kr,3,5,월,응,"천,당,숙,별,생,름",응,TRUE,1591.2000000476837,yes
21,1,12,retrieval,kr,4,4,빛,빛,"천,당,숙,별,생,름",빛,TRUE,5111.100000023842,no
21,1,12,retrieval,kr,5,1,축,축,"천,당,숙,별,생,름",숙,FALSE,2412.3000000715256,no
21,1,12,retrieval,kr,6,0,집,집,"천,당,숙,별,생,름",천,FALSE,5985.700000047684,no
21,1,12,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,13,memory,kr,1,0,폐,NA,NA,NULL,NA,NA,NA
21,1,13,memory,kr,2,1,란,NA,NA,NULL,NA,NA,NA
21,1,13,memory,kr,3,2,식,NA,NA,NULL,NA,NA,NA
21,1,13,memory,kr,4,3,니,NA,NA,NULL,NA,NA,NA
21,1,13,memory,kr,5,4,온,NA,NA,NULL,NA,NA,NA
21,1,13,memory,kr,6,5,시,NA,NA,NULL,NA,NA,NA
21,1,13,updating,kr,1,1,란,술,NA,NULL,NA,NA,yes
21,1,13,updating,kr,2,3,니,래,NA,NULL,NA,NA,yes
21,1,13,updating,kr,3,2,식,막,NA,NULL,NA,NA,yes
21,1,13,retrieval,kr,1,1,란,술,"석,빅,몸,와,위,때",술,TRUE,6414.200000047684,yes
21,1,13,retrieval,kr,2,0,폐,폐,"석,빅,몸,와,위,때",폐,TRUE,2718.2999999523163,no
21,1,13,retrieval,kr,3,2,식,막,"석,빅,몸,와,위,때",온,FALSE,6580.699999928474,yes
21,1,13,retrieval,kr,4,4,온,온,"석,빅,몸,와,위,때",와,FALSE,9438.600000023842,no
21,1,13,retrieval,kr,5,5,시,시,"석,빅,몸,와,위,때",니,FALSE,3701.2999999523163,no
21,1,13,retrieval,kr,6,3,니,래,"석,빅,몸,와,위,때",니,FALSE,868.6000000238419,yes
21,1,13,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,14,memory,kr,1,0,겠,NA,NA,NULL,NA,NA,NA
21,1,14,memory,kr,2,1,버,NA,NA,NULL,NA,NA,NA
21,1,14,memory,kr,3,2,호,NA,NA,NULL,NA,NA,NA
21,1,14,memory,kr,4,3,뜻,NA,NA,NULL,NA,NA,NA
21,1,14,memory,kr,5,4,울,NA,NA,NULL,NA,NA,NA
21,1,14,memory,kr,6,5,게,NA,NA,NULL,NA,NA,NA
21,1,14,updating,kr,1,5,게,는,NA,NULL,NA,NA,yes
21,1,14,updating,kr,2,2,호,른,NA,NULL,NA,NA,yes
21,1,14,updating,kr,3,3,뜻,변,NA,NULL,NA,NA,yes
21,1,14,retrieval,kr,1,2,호,른,"아,여,덜,보,일,따",른,TRUE,11038.900000095367,yes
21,1,14,retrieval,kr,2,4,울,울,"아,여,덜,보,일,따",변,FALSE,11864,no
21,1,14,retrieval,kr,3,0,겠,겠,"아,여,덜,보,일,따",겠,TRUE,3698.100000023842,no
21,1,14,retrieval,kr,4,5,게,는,"아,여,덜,보,일,따",는,TRUE,1105.6000000238419,yes
21,1,14,retrieval,kr,5,3,뜻,변,"아,여,덜,보,일,따",울,FALSE,5386.400000095367,yes
21,1,14,retrieval,kr,6,1,버,버,"아,여,덜,보,일,따",울,FALSE,717.3000000715256,no
21,1,14,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,15,memory,kr,1,0,역,NA,NA,NULL,NA,NA,NA
21,1,15,memory,kr,2,1,채,NA,NA,NULL,NA,NA,NA
21,1,15,memory,kr,3,2,낼,NA,NA,NULL,NA,NA,NA
21,1,15,memory,kr,4,3,했,NA,NA,NULL,NA,NA,NA
21,1,15,memory,kr,5,4,인,NA,NA,NULL,NA,NA,NA
21,1,15,memory,kr,6,5,잡,NA,NA,NULL,NA,NA,NA
21,1,15,updating,kr,1,5,잡,독,NA,NULL,NA,NA,yes
21,1,15,updating,kr,2,3,했,그,NA,NULL,NA,NA,yes
21,1,15,updating,kr,3,4,인,또,NA,NULL,NA,NA,yes
21,1,15,retrieval,kr,1,0,역,역,"합,로,칭,압,맞,살",독,FALSE,9438.399999976158,no
21,1,15,retrieval,kr,2,5,잡,독,"합,로,칭,압,맞,살",잡,FALSE,14740.600000023842,yes
21,1,15,retrieval,kr,3,1,채,채,"합,로,칭,압,맞,살",채,TRUE,1892.6999999284744,no
21,1,15,retrieval,kr,4,3,했,그,"합,로,칭,압,맞,살",그,TRUE,3077.7000000476837,yes
21,1,15,retrieval,kr,5,4,인,또,"합,로,칭,압,맞,살",역,FALSE,5740.199999928474,yes
21,1,15,retrieval,kr,6,2,낼,낼,"합,로,칭,압,맞,살",역,FALSE,748.6000000238419,no
21,1,15,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,16,memory,kr,1,0,분,NA,NA,NULL,NA,NA,NA
21,1,16,memory,kr,2,1,겨,NA,NA,NULL,NA,NA,NA
21,1,16,memory,kr,3,2,까,NA,NA,NULL,NA,NA,NA
21,1,16,memory,kr,4,3,둘,NA,NA,NULL,NA,NA,NA
21,1,16,memory,kr,5,4,족,NA,NA,NULL,NA,NA,NA
21,1,16,memory,kr,6,5,던,NA,NA,NULL,NA,NA,NA
21,1,16,updating,kr,1,5,던,낙,NA,NULL,NA,NA,yes
21,1,16,updating,kr,2,0,분,율,NA,NULL,NA,NA,yes
21,1,16,updating,kr,3,4,족,안,NA,NULL,NA,NA,yes
21,1,16,retrieval,kr,1,1,겨,겨,"되,점,고,엄,받,터",겨,TRUE,7216.399999976158,no
21,1,16,retrieval,kr,2,3,둘,둘,"되,점,고,엄,받,터",안,FALSE,5359.299999952316,no
21,1,16,retrieval,kr,3,0,분,율,"되,점,고,엄,받,터",율,TRUE,7479.800000071526,yes
21,1,16,retrieval,kr,4,2,까,까,"되,점,고,엄,받,터",까,TRUE,1287.6999999284744,no
21,1,16,retrieval,kr,5,5,던,낙,"되,점,고,엄,받,터",낙,TRUE,5307.5,yes
21,1,16,retrieval,kr,6,4,족,안,"되,점,고,엄,받,터",율,FALSE,2013.8999999761581,yes
21,1,16,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,17,memory,kr,1,0,였,NA,NA,NULL,NA,NA,NA
21,1,17,memory,kr,2,1,기,NA,NA,NULL,NA,NA,NA
21,1,17,memory,kr,3,2,음,NA,NA,NULL,NA,NA,NA
21,1,17,memory,kr,4,3,밝,NA,NA,NULL,NA,NA,NA
21,1,17,memory,kr,5,4,화,NA,NA,NULL,NA,NA,NA
21,1,17,memory,kr,6,5,계,NA,NA,NULL,NA,NA,NA
21,1,17,updating,kr,1,5,계,회,NA,NULL,NA,NA,yes
21,1,17,updating,kr,2,4,화,벌,NA,NULL,NA,NA,yes
21,1,17,updating,kr,3,1,기,잇,NA,NULL,NA,NA,yes
21,1,17,retrieval,kr,1,5,계,회,"섰,직,산,예,평,렇",NULL,FALSE,NA,yes
21,1,17,retrieval,kr,2,2,음,음,"섰,직,산,예,평,렇",밝,FALSE,7533.5,no
21,1,17,retrieval,kr,3,4,화,벌,"섰,직,산,예,평,렇",잇,FALSE,1817.9000000953674,yes
21,1,17,retrieval,kr,4,3,밝,밝,"섰,직,산,예,평,렇",음,FALSE,4845,no
21,1,17,retrieval,kr,5,1,기,잇,"섰,직,산,예,평,렇",였,FALSE,985.2999999523163,yes
21,1,17,retrieval,kr,6,0,였,였,"섰,직,산,예,평,렇",였,TRUE,1112.3000000715256,no
21,1,17,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,18,memory,kr,1,0,처,NA,NA,NULL,NA,NA,NA
21,1,18,memory,kr,2,1,못,NA,NA,NULL,NA,NA,NA
21,1,18,memory,kr,3,2,행,NA,NA,NULL,NA,NA,NA
21,1,18,memory,kr,4,3,심,NA,NA,NULL,NA,NA,NA
21,1,18,memory,kr,5,4,컨,NA,NA,NULL,NA,NA,NA
21,1,18,memory,kr,6,5,환,NA,NA,NULL,NA,NA,NA
21,1,18,updating,kr,1,5,환,등,NA,NULL,NA,NA,yes
21,1,18,updating,kr,2,2,행,내,NA,NULL,NA,NA,yes
21,1,18,updating,kr,3,1,못,각,NA,NULL,NA,NA,yes
21,1,18,retrieval,kr,1,1,못,각,"드,습,구,궈,눈,바",각,TRUE,1648.1000000238419,yes
21,1,18,retrieval,kr,2,5,환,등,"드,습,구,궈,눈,바",등,TRUE,6402.699999928474,yes
21,1,18,retrieval,kr,3,2,행,내,"드,습,구,궈,눈,바",행,FALSE,11856.299999952316,yes
21,1,18,retrieval,kr,4,4,컨,컨,"드,습,구,궈,눈,바",바,FALSE,9550.799999952316,no
21,1,18,retrieval,kr,5,0,처,처,"드,습,구,궈,눈,바",처,TRUE,1030.3999999761581,no
21,1,18,retrieval,kr,6,3,심,심,"드,습,구,궈,눈,바",등,FALSE,3174.600000023842,no
21,1,18,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,19,memory,kr,1,0,웠,NA,NA,NULL,NA,NA,NA
21,1,19,memory,kr,2,1,교,NA,NA,NULL,NA,NA,NA
21,1,19,memory,kr,3,2,제,NA,NA,NULL,NA,NA,NA
21,1,19,memory,kr,4,3,토,NA,NA,NULL,NA,NA,NA
21,1,19,memory,kr,5,4,달,NA,NA,NULL,NA,NA,NA
21,1,19,memory,kr,6,5,준,NA,NA,NULL,NA,NA,NA
21,1,19,updating,kr,1,4,달,가,NA,NULL,NA,NA,yes
21,1,19,updating,kr,2,5,준,세,NA,NULL,NA,NA,yes
21,1,19,updating,kr,3,3,토,할,NA,NULL,NA,NA,yes
21,1,19,retrieval,kr,1,4,달,가,"육,휴,법,들,면,났",달,FALSE,11963,yes
21,1,19,retrieval,kr,2,0,웠,웠,"육,휴,법,들,면,났",제,FALSE,5141.100000023842,no
21,1,19,retrieval,kr,3,1,교,교,"육,휴,법,들,면,났",가,FALSE,4493.699999928474,no
21,1,19,retrieval,kr,4,2,제,제,"육,휴,법,들,면,났",들,FALSE,1477.7999999523163,no
21,1,19,retrieval,kr,5,5,준,세,"육,휴,법,들,면,났",세,TRUE,1190.1000000238419,yes
21,1,19,retrieval,kr,6,3,토,할,"육,휴,법,들,면,났",토,FALSE,3730.5,yes
21,1,19,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,1,20,memory,kr,1,0,흔,NA,NA,NULL,NA,NA,NA
21,1,20,memory,kr,2,1,디,NA,NA,NULL,NA,NA,NA
21,1,20,memory,kr,3,2,한,NA,NA,NULL,NA,NA,NA
21,1,20,memory,kr,4,3,쓸,NA,NA,NULL,NA,NA,NA
21,1,20,memory,kr,5,4,큼,NA,NA,NULL,NA,NA,NA
21,1,20,memory,kr,6,5,특,NA,NA,NULL,NA,NA,NA
21,1,20,updating,kr,1,1,디,간,NA,NULL,NA,NA,yes
21,1,20,updating,kr,2,3,쓸,과,NA,NULL,NA,NA,yes
21,1,20,updating,kr,3,4,큼,됐,NA,NULL,NA,NA,yes
21,1,20,retrieval,kr,1,0,흔,흔,"았,베,마,급,업,혔",한,FALSE,8211.600000023842,no
21,1,20,retrieval,kr,2,5,특,특,"았,베,마,급,업,혔",특,TRUE,4847.5,no
21,1,20,retrieval,kr,3,2,한,한,"았,베,마,급,업,혔",혔,FALSE,10928.200000047684,no
21,1,20,retrieval,kr,4,1,디,간,"았,베,마,급,업,혔",간,TRUE,2302,yes
21,1,20,retrieval,kr,5,3,쓸,과,"았,베,마,급,업,혔",과,TRUE,1293.7000000476837,yes
21,1,20,retrieval,kr,6,4,큼,됐,"았,베,마,급,업,혔",혔,FALSE,7036.200000047684,yes
21,1,20,debrief,kr,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,2,1,memory,cn,1,0,卢,NA,NA,NULL,NA,NA,NA
21,2,1,memory,cn,2,1,主,NA,NA,NULL,NA,NA,NA
21,2,1,memory,cn,3,2,反,NA,NA,NULL,NA,NA,NA
21,2,1,memory,cn,4,3,宅,NA,NA,NULL,NA,NA,NA
21,2,1,memory,cn,5,4,尘,NA,NA,NULL,NA,NA,NA
21,2,1,memory,cn,6,5,乔,NA,NA,NULL,NA,NA,NA
21,2,1,updating,cn,1,0,卢,乏,NA,NULL,NA,NA,yes
21,2,1,updating,cn,2,3,宅,夹,NA,NULL,NA,NA,yes
21,2,1,updating,cn,3,1,主,市,NA,NULL,NA,NA,yes
21,2,1,retrieval,cn,1,3,宅,夹,"扬,刚,优,辽,讼,们",夹,TRUE,2308.8000000715256,yes
21,2,1,retrieval,cn,2,2,反,反,"扬,刚,优,辽,讼,们",反,TRUE,5022.100000023842,no
21,2,1,retrieval,cn,3,4,尘,尘,"扬,刚,优,辽,讼,们",尘,TRUE,7703.299999952316,no
21,2,1,retrieval,cn,4,5,乔,乔,"扬,刚,优,辽,讼,们",乔,TRUE,2454.600000023842,no
21,2,1,retrieval,cn,5,0,卢,乏,"扬,刚,优,辽,讼,们",乏,TRUE,3821.1999999284744,yes
21,2,1,retrieval,cn,6,1,主,市,"扬,刚,优,辽,讼,们",市,TRUE,1612.8000000715256,yes
21,2,1,debrief,cn,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,2,2,memory,cn,1,0,早,NA,NA,NULL,NA,NA,NA
21,2,2,memory,cn,2,1,级,NA,NA,NULL,NA,NA,NA
21,2,2,memory,cn,3,2,观,NA,NA,NULL,NA,NA,NA
21,2,2,memory,cn,4,3,永,NA,NA,NULL,NA,NA,NA
21,2,2,memory,cn,5,4,叫,NA,NA,NULL,NA,NA,NA
21,2,2,memory,cn,6,5,元,NA,NA,NULL,NA,NA,NA
21,2,2,updating,cn,1,5,元,仙,NA,NULL,NA,NA,yes
21,2,2,updating,cn,2,0,早,庆,NA,NULL,NA,NA,yes
21,2,2,updating,cn,3,3,永,占,NA,NULL,NA,NA,yes
21,2,2,retrieval,cn,1,5,元,仙,"凹,奴,旨,刑,乌,欢",仙,TRUE,1594,yes
21,2,2,retrieval,cn,2,2,观,观,"凹,奴,旨,刑,乌,欢",观,TRUE,4255.700000047684,no
21,2,2,retrieval,cn,3,4,叫,叫,"凹,奴,旨,刑,乌,欢",叫,TRUE,3235.899999976158,no
21,2,2,retrieval,cn,4,1,级,级,"凹,奴,旨,刑,乌,欢",级,TRUE,6308.799999952316,no
21,2,2,retrieval,cn,5,0,早,庆,"凹,奴,旨,刑,乌,欢",庆,TRUE,5837.799999952316,yes
21,2,2,retrieval,cn,6,3,永,占,"凹,奴,旨,刑,乌,欢",占,TRUE,1159.5,yes
21,2,2,debrief,cn,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,2,3,memory,cn,1,0,价,NA,NA,NULL,NA,NA,NA
21,2,3,memory,cn,2,1,石,NA,NA,NULL,NA,NA,NA
21,2,3,memory,cn,3,2,队,NA,NA,NULL,NA,NA,NA
21,2,3,memory,cn,4,3,化,NA,NA,NULL,NA,NA,NA
21,2,3,memory,cn,5,4,成,NA,NA,NULL,NA,NA,NA
21,2,3,memory,cn,6,5,册,NA,NA,NULL,NA,NA,NA
21,2,3,updating,cn,1,2,队,火,NA,NULL,NA,NA,yes
21,2,3,updating,cn,2,1,石,父,NA,NULL,NA,NA,yes
21,2,3,updating,cn,3,5,册,吸,NA,NULL,NA,NA,yes
21,2,3,retrieval,cn,1,5,册,吸,"伙,木,闪,本,召,仍",吸,TRUE,3626.600000023842,yes
21,2,3,retrieval,cn,2,1,石,父,"伙,木,闪,本,召,仍",父,TRUE,2394.399999976158,yes
21,2,3,retrieval,cn,3,4,成,成,"伙,木,闪,本,召,仍",册,FALSE,3844.4000000953674,no
21,2,3,retrieval,cn,4,0,价,价,"伙,木,闪,本,召,仍",石,FALSE,1887.6999999284744,no
21,2,3,retrieval,cn,5,3,化,化,"伙,木,闪,本,召,仍",化,TRUE,4111.899999976158,no
21,2,3,retrieval,cn,6,2,队,火,"伙,木,闪,本,召,仍",火,TRUE,1437.7000000476837,yes
21,2,3,debrief,cn,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,2,4,memory,cn,1,0,令,NA,NA,NULL,NA,NA,NA
21,2,4,memory,cn,2,1,仓,NA,NA,NULL,NA,NA,NA
21,2,4,memory,cn,3,2,平,NA,NA,NULL,NA,NA,NA
21,2,4,memory,cn,4,3,毛,NA,NA,NULL,NA,NA,NA
21,2,4,memory,cn,5,4,州,NA,NA,NULL,NA,NA,NA
21,2,4,memory,cn,6,5,纤,NA,NA,NULL,NA,NA,NA
21,2,4,updating,cn,1,1,仓,兄,NA,NULL,NA,NA,yes
21,2,4,updating,cn,2,5,纤,冲,NA,NULL,NA,NA,yes
21,2,4,updating,cn,3,4,州,甲,NA,NULL,NA,NA,yes
21,2,4,retrieval,cn,1,0,令,令,"礼,六,切,至,兴,忙",令,TRUE,3716,no
21,2,4,retrieval,cn,2,2,平,平,"礼,六,切,至,兴,忙",平,TRUE,5469.100000023842,no
21,2,4,retrieval,cn,3,5,纤,冲,"礼,六,切,至,兴,忙",甲,FALSE,7869.5,yes
21,2,4,retrieval,cn,4,4,州,甲,"礼,六,切,至,兴,忙",冲,FALSE,1671,yes
21,2,4,retrieval,cn,5,1,仓,兄,"礼,六,切,至,兴,忙",兄,TRUE,3347.7999999523163,yes
21,2,4,retrieval,cn,6,3,毛,毛,"礼,六,切,至,兴,忙",毛,TRUE,3528.4000000953674,no
21,2,4,debrief,cn,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,2,5,memory,cn,1,0,孙,NA,NA,NULL,NA,NA,NA
21,2,5,memory,cn,2,1,血,NA,NA,NULL,NA,NA,NA
21,2,5,memory,cn,3,2,发,NA,NA,NULL,NA,NA,NA
21,2,5,memory,cn,4,3,牙,NA,NA,NULL,NA,NA,NA
21,2,5,memory,cn,5,4,电,NA,NA,NULL,NA,NA,NA
21,2,5,memory,cn,6,5,匹,NA,NA,NULL,NA,NA,NA
21,2,5,updating,cn,1,0,孙,好,NA,NULL,NA,NA,yes
21,2,5,updating,cn,2,1,血,尔,NA,NULL,NA,NA,yes
21,2,5,updating,cn,3,3,牙,庄,NA,NULL,NA,NA,yes
21,2,5,retrieval,cn,1,3,牙,庄,"压,充,立,丛,巨,动",庄,TRUE,2962.100000023842,yes
21,2,5,retrieval,cn,2,4,电,电,"压,充,立,丛,巨,动",电,TRUE,3164.899999976158,no
21,2,5,retrieval,cn,3,5,匹,匹,"压,充,立,丛,巨,动",匹,TRUE,1859.6999999284744,no
21,2,5,retrieval,cn,4,1,血,尔,"压,充,立,丛,巨,动",尔,TRUE,5349.800000071526,yes
21,2,5,retrieval,cn,5,0,孙,好,"压,充,立,丛,巨,动",好,TRUE,2069.100000023842,yes
21,2,5,retrieval,cn,6,2,发,发,"压,充,立,丛,巨,动",发,TRUE,2525.399999976158,no
21,2,5,debrief,cn,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,2,6,memory,cn,1,0,虫,NA,NA,NULL,NA,NA,NA
21,2,6,memory,cn,2,1,打,NA,NA,NULL,NA,NA,NA
21,2,6,memory,cn,3,2,件,NA,NA,NULL,NA,NA,NA
21,2,6,memory,cn,4,3,而,NA,NA,NULL,NA,NA,NA
21,2,6,memory,cn,5,4,匆,NA,NA,NULL,NA,NA,NA
21,2,6,memory,cn,6,5,达,NA,NA,NULL,NA,NA,NA
21,2,6,updating,cn,1,4,匆,以,NA,NULL,NA,NA,yes
21,2,6,updating,cn,2,1,打,齐,NA,NULL,NA,NA,yes
21,2,6,updating,cn,3,2,件,危,NA,NULL,NA,NA,yes
21,2,6,retrieval,cn,1,1,打,齐,"少,可,岂,则,牛,汉",齐,TRUE,2463.0999999046326,yes
21,2,6,retrieval,cn,2,0,虫,虫,"少,可,岂,则,牛,汉",虫,TRUE,4211.800000071526,no
21,2,6,retrieval,cn,3,4,匆,以,"少,可,岂,则,牛,汉",以,TRUE,2310.5,yes
21,2,6,retrieval,cn,4,3,而,而,"少,可,岂,则,牛,汉",而,TRUE,2813.7000000476837,no
21,2,6,retrieval,cn,5,2,件,危,"少,可,岂,则,牛,汉",危,TRUE,3638.399999976158,yes
21,2,6,retrieval,cn,6,5,达,达,"少,可,岂,则,牛,汉",达,TRUE,4086.600000023842,no
21,2,6,debrief,cn,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,2,7,memory,cn,1,0,伤,NA,NA,NULL,NA,NA,NA
21,2,7,memory,cn,2,1,正,NA,NA,NULL,NA,NA,NA
21,2,7,memory,cn,3,2,片,NA,NA,NULL,NA,NA,NA
21,2,7,memory,cn,4,3,击,NA,NA,NULL,NA,NA,NA
21,2,7,memory,cn,5,4,币,NA,NA,NULL,NA,NA,NA
21,2,7,memory,cn,6,5,另,NA,NA,NULL,NA,NA,NA
21,2,7,updating,cn,1,1,正,吉,NA,NULL,NA,NA,yes
21,2,7,updating,cn,2,0,伤,水,NA,NULL,NA,NA,yes
21,2,7,updating,cn,3,4,币,巩,NA,NULL,NA,NA,yes
21,2,7,retrieval,cn,1,4,币,巩,"半,龙,巧,她,师,乎",巩,TRUE,2037.3999999761581,yes
21,2,7,retrieval,cn,2,1,正,吉,"半,龙,巧,她,师,乎",吉,TRUE,3069.600000023842,yes
21,2,7,retrieval,cn,3,5,另,另,"半,龙,巧,她,师,乎",另,TRUE,2524.7000000476837,no
21,2,7,retrieval,cn,4,3,击,击,"半,龙,巧,她,师,乎",击,TRUE,2271.2000000476837,no
21,2,7,retrieval,cn,5,0,伤,水,"半,龙,巧,她,师,乎",伤,FALSE,5380.799999952316,yes
21,2,7,retrieval,cn,6,2,片,片,"半,龙,巧,她,师,乎",片,TRUE,4104.200000047684,no
21,2,7,debrief,cn,NA,NA,NA,NA,NA,NULL,NA,NA,NA
21,2,8,memory,cn,1,0,吗,NA,NA,NULL,NA,NA,NA
21,2,8,memory,cn,2,1,丙,NA,NA,NULL,NA,NA,NA
21,2,8,memory,cn,3,2,池,NA,NA,NULL,NA,NA,NA
21,2,8,memory,cn,4,3,它,NA,NA,NULL,NA,NA,NA
21,2,8,memory,cn,5,4,廷,NA,NA,NULL,NA,NA,NA
21,2,8,memory,cn,6,5,曰,NA,NA,NULL,NA,NA,NA
21,2,8,updating,cn,1,0,吗,中,NA,NULL,NA,NA,yes
21,2,8,updating,cn,2,3,它,太,NA,NULL,NA,NA,yes
21,2,8,updating,cn,3,2,池,寻,NA,NULL,NA,NA,yes
21,2,8,retrieval,cn,1,5,曰,曰,"写,仔,扑,付,劣,月",曰,TRUE,3252.600000023842,no
